timestamp,amount,bank,platform,fraud_type,upi_id,phishing_url
2024-07-06 00:00:00,1975,Axis,AmazonPay,QR Code Scam,scammer685@okicici,http://verify-kyc-2829.com/login
2024-07-06 00:00:00,14021,ICICI,GooglePay,Phishing Link,scammer795@okicici,http://verify-kyc-6195.com/login
2024-07-06 00:00:00,11269,ICICI,Paytm,QR Code Scam,scammer806@okicici,http://verify-kyc-7416.com/login
2024-07-06 00:00:00,42555,Axis,GooglePay,Phishing Link,scammer985@okicici,http://verify-kyc-8272.com/login
2024-07-06 00:00:00,47616,SBI,PhonePe,QR Code Scam,scammer173@okicici,http://verify-kyc-9000.com/login
2024-07-07 00:00:00,5967,ICICI,GooglePay,Fake Customer Care,scammer477@okicici,http://verify-kyc-3949.com/login
2024-07-07 00:00:00,10124,SBI,GooglePay,QR Code Scam,scammer910@okicici,http://verify-kyc-2940.com/login
2024-07-07 00:00:00,23147,ICICI,PhonePe,Fake Customer Care,scammer381@okicici,http://verify-kyc-4606.com/login
2024-07-07 00:00:00,24375,Kotak,PhonePe,OTP SMS,scammer294@okicici,http://verify-kyc-7048.com/login
2024-07-07 00:00:00,49394,Axis,AmazonPay,Fake Customer Care,scammer267@okicici,http://verify-kyc-3581.com/login
2024-07-07 00:00:00,1872,Kotak,Paytm,OTP SMS,scammer347@okicici,http://verify-kyc-2012.com/login
2024-07-07 00:00:00,12731,Axis,Paytm,OTP SMS,scammer641@okicici,http://verify-kyc-2161.com/login
2024-07-07 00:00:00,29805,Axis,PhonePe,Phishing Link,scammer221@okicici,http://verify-kyc-7580.com/login
2024-07-07 00:00:00,35763,ICICI,AmazonPay,Phishing Link,scammer720@okicici,http://verify-kyc-6104.com/login
2024-07-07 00:00:00,542,SBI,Paytm,Phishing Link,scammer403@okicici,http://verify-kyc-8631.com/login
2024-07-07 00:00:00,24713,ICICI,Paytm,Phishing Link,scammer358@okicici,http://verify-kyc-2184.com/login
2024-07-08 00:00:00,36244,SBI,GooglePay,SIM Swap,scammer673@okicici,http://verify-kyc-5763.com/login
2024-07-08 00:00:00,7911,Kotak,PhonePe,SIM Swap,scammer959@okicici,http://verify-kyc-7056.com/login
2024-07-08 00:00:00,14146,Kotak,AmazonPay,Phishing Link,scammer778@okicici,http://verify-kyc-2049.com/login
2024-07-08 00:00:00,36801,HDFC,GooglePay,QR Code Scam,scammer351@okicici,http://verify-kyc-1152.com/login
2024-07-08 00:00:00,4963,SBI,PhonePe,QR Code Scam,scammer623@okicici,http://verify-kyc-8100.com/login
2024-07-08 00:00:00,27337,Kotak,Paytm,QR Code Scam,scammer562@okicici,http://verify-kyc-8213.com/login
2024-07-08 00:00:00,46740,SBI,Paytm,Phishing Link,scammer232@okicici,http://verify-kyc-2466.com/login
2024-07-08 00:00:00,46590,ICICI,PhonePe,QR Code Scam,scammer547@okicici,http://verify-kyc-8303.com/login
2024-07-08 00:00:00,2591,Kotak,Paytm,QR Code Scam,scammer173@okicici,http://verify-kyc-8660.com/login
2024-07-08 00:00:00,41903,Kotak,Paytm,SIM Swap,scammer919@okicici,http://verify-kyc-9748.com/login
2024-07-08 00:00:00,9890,SBI,Paytm,QR Code Scam,scammer482@okicici,http://verify-kyc-5664.com/login
2024-07-08 00:00:00,39362,Axis,GooglePay,SIM Swap,scammer420@okicici,http://verify-kyc-8517.com/login
2024-07-08 00:00:00,5300,HDFC,Paytm,Phishing Link,scammer501@okicici,http://verify-kyc-7627.com/login
2024-07-08 00:00:00,37567,Kotak,PhonePe,Fake Customer Care,scammer253@okicici,http://verify-kyc-2854.com/login
2024-07-09 00:00:00,41578,Kotak,AmazonPay,Phishing Link,scammer429@okicici,http://verify-kyc-3973.com/login
2024-07-09 00:00:00,41646,ICICI,GooglePay,Phishing Link,scammer365@okicici,http://verify-kyc-1862.com/login
2024-07-09 00:00:00,43121,ICICI,GooglePay,SIM Swap,scammer596@okicici,http://verify-kyc-4425.com/login
2024-07-09 00:00:00,19006,Kotak,PhonePe,SIM Swap,scammer117@okicici,http://verify-kyc-8968.com/login
2024-07-09 00:00:00,11096,Kotak,AmazonPay,Phishing Link,scammer495@okicici,http://verify-kyc-5468.com/login
2024-07-09 00:00:00,26015,Kotak,AmazonPay,Phishing Link,scammer566@okicici,http://verify-kyc-1248.com/login
2024-07-09 00:00:00,12779,ICICI,GooglePay,Phishing Link,scammer410@okicici,http://verify-kyc-1141.com/login
2024-07-10 00:00:00,28521,Kotak,GooglePay,SIM Swap,scammer333@okicici,http://verify-kyc-1478.com/login
2024-07-10 00:00:00,44982,Kotak,Paytm,Fake Customer Care,scammer494@okicici,http://verify-kyc-3433.com/login
2024-07-10 00:00:00,34566,Kotak,AmazonPay,Phishing Link,scammer719@okicici,http://verify-kyc-4622.com/login
2024-07-10 00:00:00,33761,Axis,GooglePay,QR Code Scam,scammer230@okicici,http://verify-kyc-9254.com/login
2024-07-10 00:00:00,29952,Kotak,PhonePe,QR Code Scam,scammer259@okicici,http://verify-kyc-6740.com/login
2024-07-10 00:00:00,18596,Axis,AmazonPay,Phishing Link,scammer961@okicici,http://verify-kyc-7567.com/login
2024-07-10 00:00:00,26115,Axis,GooglePay,QR Code Scam,scammer502@okicici,http://verify-kyc-3718.com/login
2024-07-10 00:00:00,32459,SBI,Paytm,Fake Customer Care,scammer367@okicici,http://verify-kyc-1056.com/login
2024-07-10 00:00:00,40764,Axis,AmazonPay,SIM Swap,scammer413@okicici,http://verify-kyc-6324.com/login
2024-07-10 00:00:00,26450,HDFC,AmazonPay,OTP SMS,scammer936@okicici,http://verify-kyc-6399.com/login
2024-07-10 00:00:00,11588,HDFC,AmazonPay,QR Code Scam,scammer732@okicici,http://verify-kyc-4470.com/login
2024-07-10 00:00:00,21999,ICICI,AmazonPay,OTP SMS,scammer610@okicici,http://verify-kyc-5783.com/login
2024-07-11 00:00:00,19478,HDFC,AmazonPay,Fake Customer Care,scammer562@okicici,http://verify-kyc-9147.com/login
2024-07-11 00:00:00,41412,SBI,AmazonPay,QR Code Scam,scammer141@okicici,http://verify-kyc-4393.com/login
2024-07-11 00:00:00,42219,Kotak,GooglePay,Fake Customer Care,scammer817@okicici,http://verify-kyc-6708.com/login
2024-07-11 00:00:00,22282,Kotak,PhonePe,QR Code Scam,scammer952@okicici,http://verify-kyc-1651.com/login
2024-07-11 00:00:00,21344,Kotak,AmazonPay,QR Code Scam,scammer371@okicici,http://verify-kyc-5875.com/login
2024-07-11 00:00:00,48825,ICICI,AmazonPay,OTP SMS,scammer856@okicici,http://verify-kyc-4893.com/login
2024-07-11 00:00:00,35984,SBI,AmazonPay,QR Code Scam,scammer178@okicici,http://verify-kyc-6134.com/login
2024-07-11 00:00:00,12832,SBI,PhonePe,OTP SMS,scammer701@okicici,http://verify-kyc-7808.com/login
2024-07-11 00:00:00,25334,Kotak,AmazonPay,Phishing Link,scammer861@okicici,http://verify-kyc-5045.com/login
2024-07-11 00:00:00,9514,ICICI,Paytm,QR Code Scam,scammer452@okicici,http://verify-kyc-1975.com/login
2024-07-11 00:00:00,36792,Axis,Paytm,Phishing Link,scammer419@okicici,http://verify-kyc-1727.com/login
2024-07-11 00:00:00,13490,Kotak,AmazonPay,SIM Swap,scammer742@okicici,http://verify-kyc-2933.com/login
2024-07-11 00:00:00,46083,ICICI,GooglePay,QR Code Scam,scammer178@okicici,http://verify-kyc-7105.com/login
2024-07-12 00:00:00,18337,Kotak,PhonePe,Fake Customer Care,scammer318@okicici,http://verify-kyc-8076.com/login
2024-07-12 00:00:00,42283,Axis,PhonePe,SIM Swap,scammer108@okicici,http://verify-kyc-4169.com/login
2024-07-12 00:00:00,17035,HDFC,PhonePe,SIM Swap,scammer292@okicici,http://verify-kyc-6190.com/login
2024-07-12 00:00:00,23582,ICICI,AmazonPay,OTP SMS,scammer992@okicici,http://verify-kyc-1895.com/login
2024-07-12 00:00:00,7382,ICICI,GooglePay,OTP SMS,scammer803@okicici,http://verify-kyc-7325.com/login
2024-07-12 00:00:00,1166,SBI,AmazonPay,Phishing Link,scammer867@okicici,http://verify-kyc-9587.com/login
2024-07-13 00:00:00,28985,Kotak,AmazonPay,QR Code Scam,scammer359@okicici,http://verify-kyc-4505.com/login
2024-07-13 00:00:00,40262,ICICI,GooglePay,SIM Swap,scammer586@okicici,http://verify-kyc-9701.com/login
2024-07-13 00:00:00,16926,Axis,PhonePe,Fake Customer Care,scammer112@okicici,http://verify-kyc-8841.com/login
2024-07-13 00:00:00,23657,HDFC,AmazonPay,QR Code Scam,scammer554@okicici,http://verify-kyc-1551.com/login
2024-07-13 00:00:00,33541,SBI,AmazonPay,Phishing Link,scammer370@okicici,http://verify-kyc-5945.com/login
2024-07-13 00:00:00,39248,Axis,AmazonPay,QR Code Scam,scammer177@okicici,http://verify-kyc-6702.com/login
2024-07-13 00:00:00,16034,ICICI,GooglePay,OTP SMS,scammer425@okicici,http://verify-kyc-2358.com/login
2024-07-13 00:00:00,23291,ICICI,AmazonPay,Fake Customer Care,scammer267@okicici,http://verify-kyc-4934.com/login
2024-07-13 00:00:00,19451,Kotak,GooglePay,QR Code Scam,scammer538@okicici,http://verify-kyc-2014.com/login
2024-07-13 00:00:00,3241,Axis,PhonePe,OTP SMS,scammer857@okicici,http://verify-kyc-6578.com/login
2024-07-13 00:00:00,21472,SBI,AmazonPay,QR Code Scam,scammer585@okicici,http://verify-kyc-6016.com/login
2024-07-14 00:00:00,2403,SBI,PhonePe,SIM Swap,scammer167@okicici,http://verify-kyc-7826.com/login
2024-07-14 00:00:00,38700,ICICI,AmazonPay,Phishing Link,scammer230@okicici,http://verify-kyc-6882.com/login
2024-07-14 00:00:00,31870,Kotak,PhonePe,SIM Swap,scammer737@okicici,http://verify-kyc-6943.com/login
2024-07-14 00:00:00,10748,HDFC,AmazonPay,OTP SMS,scammer667@okicici,http://verify-kyc-8170.com/login
2024-07-14 00:00:00,18512,ICICI,AmazonPay,QR Code Scam,scammer447@okicici,http://verify-kyc-9429.com/login
2024-07-14 00:00:00,40751,Kotak,PhonePe,QR Code Scam,scammer837@okicici,http://verify-kyc-6330.com/login
2024-07-15 00:00:00,49486,ICICI,PhonePe,SIM Swap,scammer156@okicici,http://verify-kyc-5819.com/login
2024-07-15 00:00:00,9304,HDFC,GooglePay,SIM Swap,scammer241@okicici,http://verify-kyc-4023.com/login
2024-07-15 00:00:00,42611,SBI,GooglePay,Phishing Link,scammer108@okicici,http://verify-kyc-9196.com/login
2024-07-15 00:00:00,39345,Kotak,AmazonPay,QR Code Scam,scammer714@okicici,http://verify-kyc-4026.com/login
2024-07-15 00:00:00,40392,HDFC,Paytm,SIM Swap,scammer273@okicici,http://verify-kyc-1033.com/login
2024-07-16 00:00:00,12616,SBI,Paytm,Phishing Link,scammer144@okicici,http://verify-kyc-3487.com/login
2024-07-16 00:00:00,5347,HDFC,PhonePe,QR Code Scam,scammer449@okicici,http://verify-kyc-4121.com/login
2024-07-16 00:00:00,43433,HDFC,PhonePe,Fake Customer Care,scammer130@okicici,http://verify-kyc-5993.com/login
2024-07-16 00:00:00,29320,Axis,GooglePay,OTP SMS,scammer512@okicici,http://verify-kyc-8425.com/login
2024-07-16 00:00:00,27557,Kotak,GooglePay,SIM Swap,scammer140@okicici,http://verify-kyc-3671.com/login
2024-07-16 00:00:00,47295,Axis,GooglePay,Fake Customer Care,scammer909@okicici,http://verify-kyc-8669.com/login
2024-07-16 00:00:00,1516,ICICI,Paytm,Fake Customer Care,scammer545@okicici,http://verify-kyc-2912.com/login
2024-07-16 00:00:00,43793,ICICI,GooglePay,Fake Customer Care,scammer442@okicici,http://verify-kyc-8242.com/login
2024-07-16 00:00:00,23650,ICICI,Paytm,Fake Customer Care,scammer406@okicici,http://verify-kyc-9848.com/login
2024-07-16 00:00:00,22554,SBI,AmazonPay,SIM Swap,scammer176@okicici,http://verify-kyc-5081.com/login
2024-07-16 00:00:00,16172,HDFC,GooglePay,Fake Customer Care,scammer288@okicici,http://verify-kyc-2274.com/login
2024-07-16 00:00:00,34510,ICICI,GooglePay,Fake Customer Care,scammer116@okicici,http://verify-kyc-6523.com/login
2024-07-16 00:00:00,11183,Axis,GooglePay,Fake Customer Care,scammer406@okicici,http://verify-kyc-4204.com/login
2024-07-16 00:00:00,5624,ICICI,AmazonPay,OTP SMS,scammer491@okicici,http://verify-kyc-5399.com/login
2024-07-16 00:00:00,6622,HDFC,GooglePay,QR Code Scam,scammer938@okicici,http://verify-kyc-7714.com/login
2024-07-17 00:00:00,41354,Axis,GooglePay,OTP SMS,scammer935@okicici,http://verify-kyc-3556.com/login
2024-07-17 00:00:00,18277,Kotak,GooglePay,SIM Swap,scammer794@okicici,http://verify-kyc-9757.com/login
2024-07-17 00:00:00,36714,ICICI,PhonePe,SIM Swap,scammer463@okicici,http://verify-kyc-6892.com/login
2024-07-17 00:00:00,7099,Kotak,AmazonPay,SIM Swap,scammer363@okicici,http://verify-kyc-5618.com/login
2024-07-17 00:00:00,1192,Axis,Paytm,SIM Swap,scammer208@okicici,http://verify-kyc-6001.com/login
2024-07-17 00:00:00,11560,Kotak,AmazonPay,Phishing Link,scammer613@okicici,http://verify-kyc-7906.com/login
2024-07-17 00:00:00,37079,SBI,AmazonPay,QR Code Scam,scammer841@okicici,http://verify-kyc-8322.com/login
2024-07-17 00:00:00,14601,Kotak,Paytm,Phishing Link,scammer638@okicici,http://verify-kyc-6469.com/login
2024-07-17 00:00:00,1721,SBI,AmazonPay,Fake Customer Care,scammer747@okicici,http://verify-kyc-4740.com/login
2024-07-18 00:00:00,796,Axis,GooglePay,QR Code Scam,scammer173@okicici,http://verify-kyc-5845.com/login
2024-07-18 00:00:00,33494,Kotak,AmazonPay,Fake Customer Care,scammer916@okicici,http://verify-kyc-3893.com/login
2024-07-18 00:00:00,24451,ICICI,Paytm,QR Code Scam,scammer920@okicici,http://verify-kyc-1890.com/login
2024-07-18 00:00:00,40222,SBI,GooglePay,Fake Customer Care,scammer766@okicici,http://verify-kyc-3238.com/login
2024-07-18 00:00:00,20459,SBI,AmazonPay,QR Code Scam,scammer445@okicici,http://verify-kyc-4152.com/login
2024-07-18 00:00:00,2471,SBI,Paytm,Phishing Link,scammer119@okicici,http://verify-kyc-6837.com/login
2024-07-18 00:00:00,8617,Kotak,AmazonPay,OTP SMS,scammer724@okicici,http://verify-kyc-6730.com/login
2024-07-18 00:00:00,39018,SBI,PhonePe,SIM Swap,scammer461@okicici,http://verify-kyc-9412.com/login
2024-07-18 00:00:00,33122,Kotak,GooglePay,SIM Swap,scammer444@okicici,http://verify-kyc-9785.com/login
2024-07-18 00:00:00,48463,SBI,GooglePay,Phishing Link,scammer389@okicici,http://verify-kyc-7592.com/login
2024-07-18 00:00:00,17089,SBI,AmazonPay,OTP SMS,scammer584@okicici,http://verify-kyc-2896.com/login
2024-07-18 00:00:00,14201,HDFC,PhonePe,Fake Customer Care,scammer804@okicici,http://verify-kyc-7427.com/login
2024-07-18 00:00:00,47530,ICICI,PhonePe,QR Code Scam,scammer894@okicici,http://verify-kyc-8341.com/login
2024-07-19 00:00:00,17214,SBI,AmazonPay,SIM Swap,scammer268@okicici,http://verify-kyc-6649.com/login
2024-07-19 00:00:00,32653,Kotak,AmazonPay,QR Code Scam,scammer695@okicici,http://verify-kyc-9870.com/login
2024-07-19 00:00:00,24066,Kotak,Paytm,OTP SMS,scammer712@okicici,http://verify-kyc-8674.com/login
2024-07-19 00:00:00,23085,Kotak,PhonePe,QR Code Scam,scammer720@okicici,http://verify-kyc-8143.com/login
2024-07-19 00:00:00,17041,HDFC,Paytm,Fake Customer Care,scammer817@okicici,http://verify-kyc-8458.com/login
2024-07-19 00:00:00,8148,Kotak,PhonePe,Fake Customer Care,scammer212@okicici,http://verify-kyc-3946.com/login
2024-07-19 00:00:00,28526,Kotak,Paytm,Phishing Link,scammer316@okicici,http://verify-kyc-2819.com/login
2024-07-19 00:00:00,18640,SBI,AmazonPay,QR Code Scam,scammer534@okicici,http://verify-kyc-1603.com/login
2024-07-19 00:00:00,17709,Axis,GooglePay,SIM Swap,scammer142@okicici,http://verify-kyc-2634.com/login
2024-07-19 00:00:00,34304,Kotak,Paytm,Fake Customer Care,scammer812@okicici,http://verify-kyc-4401.com/login
2024-07-19 00:00:00,34338,Axis,Paytm,Fake Customer Care,scammer933@okicici,http://verify-kyc-6581.com/login
2024-07-19 00:00:00,32313,HDFC,AmazonPay,OTP SMS,scammer547@okicici,http://verify-kyc-3004.com/login
2024-07-19 00:00:00,17408,Kotak,AmazonPay,Fake Customer Care,scammer579@okicici,http://verify-kyc-1799.com/login
2024-07-19 00:00:00,1214,HDFC,PhonePe,Phishing Link,scammer252@okicici,http://verify-kyc-5790.com/login
2024-07-19 00:00:00,1015,HDFC,GooglePay,Fake Customer Care,scammer978@okicici,http://verify-kyc-1315.com/login
2024-07-20 00:00:00,47309,SBI,AmazonPay,QR Code Scam,scammer528@okicici,http://verify-kyc-2298.com/login
2024-07-20 00:00:00,17799,ICICI,AmazonPay,OTP SMS,scammer892@okicici,http://verify-kyc-2005.com/login
2024-07-20 00:00:00,48628,Axis,GooglePay,SIM Swap,scammer356@okicici,http://verify-kyc-3240.com/login
2024-07-20 00:00:00,41743,SBI,AmazonPay,SIM Swap,scammer561@okicici,http://verify-kyc-8894.com/login
2024-07-20 00:00:00,13989,Kotak,Paytm,Phishing Link,scammer692@okicici,http://verify-kyc-8173.com/login
2024-07-20 00:00:00,46458,Axis,Paytm,QR Code Scam,scammer892@okicici,http://verify-kyc-8980.com/login
2024-07-20 00:00:00,24818,ICICI,PhonePe,Phishing Link,scammer881@okicici,http://verify-kyc-5627.com/login
2024-07-20 00:00:00,4456,ICICI,Paytm,SIM Swap,scammer617@okicici,http://verify-kyc-3666.com/login
2024-07-21 00:00:00,22974,SBI,GooglePay,Fake Customer Care,scammer935@okicici,http://verify-kyc-7701.com/login
2024-07-21 00:00:00,5597,ICICI,GooglePay,SIM Swap,scammer752@okicici,http://verify-kyc-8292.com/login
2024-07-21 00:00:00,25559,Axis,Paytm,OTP SMS,scammer871@okicici,http://verify-kyc-1689.com/login
2024-07-21 00:00:00,31876,ICICI,PhonePe,Fake Customer Care,scammer646@okicici,http://verify-kyc-6112.com/login
2024-07-21 00:00:00,26965,ICICI,Paytm,Phishing Link,scammer871@okicici,http://verify-kyc-5336.com/login
2024-07-21 00:00:00,3826,Kotak,Paytm,Fake Customer Care,scammer272@okicici,http://verify-kyc-9868.com/login
2024-07-21 00:00:00,22682,Kotak,PhonePe,SIM Swap,scammer438@okicici,http://verify-kyc-8684.com/login
2024-07-21 00:00:00,25390,HDFC,Paytm,QR Code Scam,scammer866@okicici,http://verify-kyc-8568.com/login
2024-07-22 00:00:00,22935,Axis,GooglePay,Fake Customer Care,scammer290@okicici,http://verify-kyc-7131.com/login
2024-07-22 00:00:00,11593,ICICI,GooglePay,QR Code Scam,scammer646@okicici,http://verify-kyc-8606.com/login
2024-07-22 00:00:00,43657,HDFC,AmazonPay,QR Code Scam,scammer563@okicici,http://verify-kyc-6661.com/login
2024-07-22 00:00:00,34475,Axis,Paytm,QR Code Scam,scammer706@okicici,http://verify-kyc-4738.com/login
2024-07-22 00:00:00,18927,HDFC,PhonePe,QR Code Scam,scammer233@okicici,http://verify-kyc-8982.com/login
2024-07-22 00:00:00,5555,SBI,GooglePay,SIM Swap,scammer787@okicici,http://verify-kyc-1109.com/login
2024-07-22 00:00:00,537,Axis,Paytm,OTP SMS,scammer928@okicici,http://verify-kyc-3251.com/login
2024-07-22 00:00:00,25363,Axis,AmazonPay,QR Code Scam,scammer389@okicici,http://verify-kyc-8617.com/login
2024-07-22 00:00:00,12155,Kotak,GooglePay,SIM Swap,scammer773@okicici,http://verify-kyc-7213.com/login
2024-07-22 00:00:00,40558,SBI,Paytm,Phishing Link,scammer216@okicici,http://verify-kyc-9606.com/login
2024-07-22 00:00:00,16942,ICICI,PhonePe,OTP SMS,scammer295@okicici,http://verify-kyc-4383.com/login
2024-07-22 00:00:00,14377,SBI,Paytm,Fake Customer Care,scammer966@okicici,http://verify-kyc-7439.com/login
2024-07-22 00:00:00,35079,Axis,AmazonPay,Phishing Link,scammer661@okicici,http://verify-kyc-2847.com/login
2024-07-22 00:00:00,11744,Kotak,PhonePe,QR Code Scam,scammer312@okicici,http://verify-kyc-2975.com/login
2024-07-23 00:00:00,7104,Axis,Paytm,SIM Swap,scammer589@okicici,http://verify-kyc-1315.com/login
2024-07-23 00:00:00,16445,SBI,GooglePay,QR Code Scam,scammer466@okicici,http://verify-kyc-1573.com/login
2024-07-23 00:00:00,24116,SBI,AmazonPay,SIM Swap,scammer520@okicici,http://verify-kyc-3785.com/login
2024-07-23 00:00:00,11345,Kotak,Paytm,Phishing Link,scammer220@okicici,http://verify-kyc-3665.com/login
2024-07-23 00:00:00,29384,Axis,PhonePe,Fake Customer Care,scammer433@okicici,http://verify-kyc-6344.com/login
2024-07-23 00:00:00,40061,SBI,GooglePay,OTP SMS,scammer379@okicici,http://verify-kyc-8862.com/login
2024-07-23 00:00:00,29632,HDFC,GooglePay,Fake Customer Care,scammer735@okicici,http://verify-kyc-4803.com/login
2024-07-23 00:00:00,41987,ICICI,GooglePay,OTP SMS,scammer912@okicici,http://verify-kyc-8537.com/login
2024-07-23 00:00:00,39163,Kotak,AmazonPay,Phishing Link,scammer956@okicici,http://verify-kyc-5038.com/login
2024-07-24 00:00:00,1338,HDFC,AmazonPay,QR Code Scam,scammer491@okicici,http://verify-kyc-5563.com/login
2024-07-24 00:00:00,23675,Kotak,GooglePay,Phishing Link,scammer269@okicici,http://verify-kyc-9481.com/login
2024-07-24 00:00:00,27165,Kotak,GooglePay,QR Code Scam,scammer792@okicici,http://verify-kyc-3157.com/login
2024-07-24 00:00:00,25172,HDFC,Paytm,OTP SMS,scammer662@okicici,http://verify-kyc-7980.com/login
2024-07-24 00:00:00,15546,Kotak,PhonePe,SIM Swap,scammer865@okicici,http://verify-kyc-2534.com/login
2024-07-24 00:00:00,14570,Axis,AmazonPay,Fake Customer Care,scammer274@okicici,http://verify-kyc-4858.com/login
2024-07-24 00:00:00,5394,Axis,Paytm,OTP SMS,scammer681@okicici,http://verify-kyc-5474.com/login
2024-07-24 00:00:00,44950,HDFC,Paytm,SIM Swap,scammer134@okicici,http://verify-kyc-1542.com/login
2024-07-24 00:00:00,1049,HDFC,GooglePay,OTP SMS,scammer858@okicici,http://verify-kyc-2131.com/login
2024-07-24 00:00:00,30713,ICICI,PhonePe,OTP SMS,scammer197@okicici,http://verify-kyc-2331.com/login
2024-07-24 00:00:00,15897,HDFC,PhonePe,QR Code Scam,scammer633@okicici,http://verify-kyc-5341.com/login
2024-07-24 00:00:00,8967,Kotak,GooglePay,SIM Swap,scammer632@okicici,http://verify-kyc-6189.com/login
2024-07-25 00:00:00,14730,Axis,GooglePay,Fake Customer Care,scammer531@okicici,http://verify-kyc-2532.com/login
2024-07-25 00:00:00,42175,SBI,AmazonPay,QR Code Scam,scammer743@okicici,http://verify-kyc-7283.com/login
2024-07-25 00:00:00,7285,SBI,GooglePay,SIM Swap,scammer197@okicici,http://verify-kyc-2038.com/login
2024-07-25 00:00:00,22599,Kotak,PhonePe,SIM Swap,scammer228@okicici,http://verify-kyc-3633.com/login
2024-07-25 00:00:00,33551,ICICI,PhonePe,OTP SMS,scammer580@okicici,http://verify-kyc-9064.com/login
2024-07-25 00:00:00,23177,HDFC,PhonePe,Phishing Link,scammer198@okicici,http://verify-kyc-3218.com/login
2024-07-25 00:00:00,47774,ICICI,Paytm,SIM Swap,scammer468@okicici,http://verify-kyc-7603.com/login
2024-07-25 00:00:00,12088,Axis,PhonePe,QR Code Scam,scammer207@okicici,http://verify-kyc-5633.com/login
2024-07-25 00:00:00,44934,SBI,PhonePe,OTP SMS,scammer150@okicici,http://verify-kyc-3586.com/login
2024-07-26 00:00:00,4066,Kotak,GooglePay,OTP SMS,scammer746@okicici,http://verify-kyc-1285.com/login
2024-07-26 00:00:00,45714,HDFC,AmazonPay,Fake Customer Care,scammer503@okicici,http://verify-kyc-2607.com/login
2024-07-26 00:00:00,18957,HDFC,Paytm,SIM Swap,scammer417@okicici,http://verify-kyc-5821.com/login
2024-07-26 00:00:00,27516,Axis,Paytm,Fake Customer Care,scammer992@okicici,http://verify-kyc-2584.com/login
2024-07-26 00:00:00,38710,Axis,GooglePay,Fake Customer Care,scammer339@okicici,http://verify-kyc-7871.com/login
2024-07-26 00:00:00,32543,HDFC,Paytm,OTP SMS,scammer407@okicici,http://verify-kyc-7415.com/login
2024-07-26 00:00:00,32641,HDFC,GooglePay,Phishing Link,scammer533@okicici,http://verify-kyc-2579.com/login
2024-07-26 00:00:00,38664,Kotak,Paytm,OTP SMS,scammer248@okicici,http://verify-kyc-3822.com/login
2024-07-26 00:00:00,40269,Axis,Paytm,SIM Swap,scammer294@okicici,http://verify-kyc-6988.com/login
2024-07-26 00:00:00,48814,Kotak,Paytm,SIM Swap,scammer310@okicici,http://verify-kyc-4420.com/login
2024-07-26 00:00:00,11391,ICICI,Paytm,QR Code Scam,scammer673@okicici,http://verify-kyc-7429.com/login
2024-07-26 00:00:00,43458,Kotak,AmazonPay,OTP SMS,scammer649@okicici,http://verify-kyc-3636.com/login
2024-07-27 00:00:00,32645,ICICI,Paytm,QR Code Scam,scammer478@okicici,http://verify-kyc-5662.com/login
2024-07-27 00:00:00,8382,HDFC,AmazonPay,Phishing Link,scammer358@okicici,http://verify-kyc-9987.com/login
2024-07-27 00:00:00,25264,ICICI,PhonePe,Fake Customer Care,scammer481@okicici,http://verify-kyc-5579.com/login
2024-07-27 00:00:00,21677,ICICI,Paytm,SIM Swap,scammer944@okicici,http://verify-kyc-9132.com/login
2024-07-27 00:00:00,38901,ICICI,AmazonPay,Fake Customer Care,scammer450@okicici,http://verify-kyc-8739.com/login
2024-07-27 00:00:00,4203,HDFC,AmazonPay,OTP SMS,scammer904@okicici,http://verify-kyc-2326.com/login
2024-07-28 00:00:00,36296,ICICI,AmazonPay,SIM Swap,scammer925@okicici,http://verify-kyc-9364.com/login
2024-07-28 00:00:00,26452,HDFC,AmazonPay,Fake Customer Care,scammer593@okicici,http://verify-kyc-3667.com/login
2024-07-28 00:00:00,3430,SBI,AmazonPay,SIM Swap,scammer559@okicici,http://verify-kyc-6423.com/login
2024-07-28 00:00:00,37767,ICICI,Paytm,OTP SMS,scammer104@okicici,http://verify-kyc-7943.com/login
2024-07-28 00:00:00,5561,ICICI,Paytm,QR Code Scam,scammer561@okicici,http://verify-kyc-3036.com/login
2024-07-28 00:00:00,21430,Axis,AmazonPay,Fake Customer Care,scammer436@okicici,http://verify-kyc-9400.com/login
2024-07-28 00:00:00,39323,SBI,GooglePay,Fake Customer Care,scammer145@okicici,http://verify-kyc-1171.com/login
2024-07-28 00:00:00,46040,Kotak,Paytm,QR Code Scam,scammer469@okicici,http://verify-kyc-4138.com/login
2024-07-28 00:00:00,18496,ICICI,PhonePe,QR Code Scam,scammer229@okicici,http://verify-kyc-8245.com/login
2024-07-28 00:00:00,24703,SBI,AmazonPay,OTP SMS,scammer676@okicici,http://verify-kyc-4735.com/login
2024-07-28 00:00:00,27237,Axis,Paytm,Phishing Link,scammer776@okicici,http://verify-kyc-1357.com/login
2024-07-28 00:00:00,26815,SBI,GooglePay,OTP SMS,scammer824@okicici,http://verify-kyc-1994.com/login
2024-07-28 00:00:00,12064,Kotak,Paytm,QR Code Scam,scammer112@okicici,http://verify-kyc-8777.com/login
2024-07-28 00:00:00,14207,SBI,GooglePay,Phishing Link,scammer535@okicici,http://verify-kyc-6625.com/login
2024-07-29 00:00:00,38496,Axis,PhonePe,SIM Swap,scammer540@okicici,http://verify-kyc-1857.com/login
